frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_z,three_x
1055,25,252.94,214.81,307.93,325.61,0.750,0,280.43,325.61,-3.9025,4.4976
1055,62,507.38,260.01,605.54,448.58,0.894,0,556.46,448.58,-3.3582,7.4367
1055,67,731.78,115.11,754.12,200.39,0.663,0,742.95,200.39,3.4424,7.4540
1056,14,152.33,151.45,189.85,234.94,0.790,0,171.09,234.94,-3.8450,1.2552
1056,27,716.43,103.43,736.27,167.89,0.764,0,726.35,167.89,5.6524,6.6995
1056,25,252.93,214.81,307.95,325.69,0.745,0,280.44,325.69,-3.9031,4.4989
1056,62,499.85,262.01,596.77,448.66,0.891,0,548.31,448.66,-3.3963,7.3902
1056,67,732.01,115.01,754.29,200.30,0.420,0,743.15,200.30,3.4503,7.4560
1056,71,732.96,115.20,754.57,172.29,0.411,0,743.77,172.29,5.5349,7.0944
1057,14,152.31,151.38,189.86,235.04,0.786,0,171.08,235.04,-3.8462,1.2589
1057,27,716.65,103.39,736.58,168.01,0.765,0,726.62,168.01,5.6451,6.7068
1057,25,252.97,214.81,307.92,325.54,0.749,0,280.44,325.54,-3.9019,4.4966
1057,62,488.54,263.79,585.41,448.88,0.872,0,536.97,448.88,-3.4499,7.3261
1057,67,732.45,115.02,754.69,200.16,0.323,0,743.57,200.16,3.4645,7.4606
1057,71,733.33,115.52,754.74,173.96,0.439,0,744.04,173.96,5.3913,7.1256
1058,14,152.26,151.34,189.81,235.12,0.783,0,171.04,235.12,-3.8476,1.2617
1058,27,716.47,103.35,736.31,167.91,0.765,0,726.39,167.91,5.6514,6.7005
1058,25,252.94,214.83,307.91,325.66,0.755,0,280.43,325.66,-3.9029,4.4983
1058,62,478.27,263.57,575.76,448.63,0.907,0,527.01,448.63,-3.4939,7.2679
1058,71,734.30,115.60,754.47,171.53,0.445,0,744.38,171.53,5.6135,7.0933
1059,14,152.22,151.31,189.79,235.26,0.780,0,171.01,235.26,-3.8496,1.2668
1059,27,716.29,103.31,735.99,167.76,0.759,0,726.14,167.76,5.6612,6.6930
1059,25,252.90,214.83,307.92,325.79,0.754,0,280.41,325.79,-3.9041,4.5003
1059,62,470.82,262.93,568.68,448.83,0.902,0,519.75,448.83,-3.5286,7.2273
1059,71,734.50,115.44,754.28,170.56,0.527,0,744.39,170.56,5.7032,7.0775
1060,14,152.25,151.29,189.73,235.16,0.781,0,170.99,235.16,-3.8485,1.2627
1060,27,716.26,103.30,735.85,167.73,0.758,0,726.06,167.73,5.6622,6.6910
1060,25,252.85,214.82,307.93,325.94,0.749,0,280.39,325.94,-3.9055,4.5026
1060,62,462.00,261.78,560.42,448.52,0.871,0,511.21,448.52,-3.5656,7.1770
1060,71,734.67,115.36,754.23,170.22,0.509,0,744.45,170.22,5.7357,7.0730
1061,14,152.27,151.28,189.67,235.06,0.777,0,170.97,235.06,-3.8475,1.2589
1061,27,716.28,103.32,735.76,167.65,0.755,0,726.02,167.65,5.6689,6.6887
1061,25,252.88,214.82,307.92,325.90,0.743,0,280.40,325.90,-3.9051,4.5020
1061,62,453.52,261.19,551.17,445.80,0.880,0,502.35,445.80,-3.5883,7.1126
1061,71,735.57,115.49,754.17,168.14,0.438,0,744.87,168.14,5.9385,7.0461
1062,14,152.27,151.29,189.59,235.01,0.781,0,170.93,235.01,-3.8473,1.2565
1062,27,716.32,103.33,735.73,167.62,0.755,0,726.02,167.62,5.6726,6.6880
1062,25,252.96,214.83,307.88,325.65,0.754,0,280.42,325.65,-3.9029,4.4982
1062,62,445.02,260.25,542.27,443.76,0.877,0,493.64,443.76,-3.6150,7.0519
1062,71,736.34,115.39,754.56,167.65,0.428,0,745.45,167.65,5.9954,7.0485
1063,14,152.29,151.28,189.48,234.79,0.792,0,170.88,234.79,-3.8451,1.2475
1063,27,716.23,103.33,735.63,167.74,0.759,0,725.93,167.74,5.6595,6.6887
1063,25,252.99,214.85,307.86,325.56,0.757,0,280.42,325.56,-3.9022,4.4967
1063,62,436.49,259.63,533.97,443.56,0.846,0,485.23,443.56,-3.6526,7.0023
1063,71,736.38,115.37,754.80,168.89,0.483,0,745.59,168.89,5.8788,7.0721
1063,73,734.72,141.46,773.87,200.24,0.361,0,754.29,200.24,3.5995,7.6212
1064,14,152.32,151.26,189.42,234.65,0.791,0,170.87,234.65,-3.8436,1.2420
1064,27,716.20,103.33,735.59,167.76,0.757,0,725.90,167.76,5.6565,6.6886
1064,25,252.97,214.85,307.85,325.59,0.757,0,280.41,325.59,-3.9025,4.4971
1064,62,425.92,259.76,523.98,444.60,0.807,0,474.95,444.60,-3.7067,6.9488
1064,71,736.62,115.35,754.91,169.13,0.466,0,745.76,169.13,5.8590,7.0792
1064,73,734.94,141.64,773.73,199.90,0.388,0,754.34,199.90,3.6212,7.6184
1065,14,152.36,151.19,189.45,234.58,0.790,0,170.91,234.58,-3.8424,1.2397
1065,27,716.18,103.37,735.55,167.78,0.757,0,725.87,167.78,5.6546,6.6883
1065,25,253.02,214.85,307.81,325.38,0.758,0,280.41,325.38,-3.9008,4.4939
1065,62,416.16,260.62,514.21,444.60,0.744,0,465.19,444.60,-3.7516,6.8927
1065,71,736.69,115.31,754.85,169.21,0.492,0,745.77,169.21,5.8517,7.0805
1065,73,734.61,141.62,773.57,200.13,0.420,0,754.09,200.13,3.6034,7.6171
1066,14,152.37,151.21,189.40,234.50,0.792,0,170.89,234.50,-3.8417,1.2366
1066,27,716.18,103.38,735.55,167.84,0.759,0,725.87,167.84,5.6492,6.6895
1066,25,252.83,214.86,307.90,326.02,0.737,0,280.37,326.02,-3.9063,4.5036
1066,62,408.01,263.65,504.79,446.77,0.831,0,456.40,446.77,-3.8052,6.8548
1066,71,736.56,115.29,754.78,169.72,0.538,0,745.67,169.72,5.8025,7.0871
1066,73,734.93,141.70,773.69,199.95,0.409,0,754.31,199.95,3.6176,7.6185
1067,14,152.36,151.16,189.35,234.44,0.796,0,170.85,234.44,-3.8412,1.2338
1067,27,716.20,103.39,735.56,167.87,0.759,0,725.88,167.87,5.6461,6.6905
1067,25,252.72,214.85,307.94,326.44,0.732,0,280.33,326.44,-3.9099,4.5099
1067,62,402.23,264.73,497.76,447.37,0.853,0,449.99,447.37,-3.8380,6.8217
1067,71,736.53,115.26,754.75,170.01,0.544,0,745.64,170.01,5.7746,7.0914
1067,73,733.39,137.64,774.92,200.31,0.453,0,754.16,200.31,3.5934,7.6198
1067,74,183.47,203.20,239.35,288.18,0.324,0,211.41,288.18,-4.0559,3.2165
1068,14,152.37,151.04,189.37,234.41,0.799,0,170.87,234.41,-3.8407,1.2329
1068,27,716.20,103.38,735.54,167.86,0.759,0,725.87,167.86,5.6475,6.6899
1068,25,252.82,214.87,307.86,326.12,0.757,0,280.34,326.12,-3.9073,4.5050
1068,62,392.53,264.86,488.44,447.56,0.790,0,440.48,447.56,-3.8825,6.7688
1068,71,736.52,115.27,754.67,170.05,0.579,0,745.60,170.05,5.7699,7.0913
1068,73,733.91,139.32,774.35,200.40,0.469,0,754.13,200.40,3.5871,7.6204
1068,74,183.47,203.28,238.44,286.86,0.319,0,210.95,286.86,-4.0478,3.1820
1069,14,152.40,151.00,189.39,234.38,0.793,0,170.90,234.38,-3.8402,1.2322
1069,27,716.22,103.39,735.54,167.81,0.762,0,725.88,167.81,5.6517,6.6892
1069,25,252.89,214.90,307.77,325.80,0.761,0,280.33,325.80,-3.9047,4.4999
1069,62,385.57,266.45,476.43,440.83,0.674,0,431.00,440.83,-3.8863,6.6739
1069,71,736.30,115.25,754.46,170.10,0.591,0,745.38,170.10,5.7622,7.0881
1069,73,734.40,140.59,773.78,200.10,0.479,0,754.09,200.10,3.6053,7.6167
1070,14,152.41,150.99,189.39,234.37,0.796,0,170.90,234.37,-3.8400,1.2317
1070,27,716.21,103.40,735.49,167.75,0.763,0,725.85,167.75,5.6571,6.6874
1070,25,252.94,214.90,307.73,325.60,0.764,0,280.34,325.60,-3.9031,4.4968
1070,62,381.62,267.79,461.09,420.30,0.599,0,421.35,420.30,-3.8049,6.4813
1070,71,736.03,115.27,754.23,170.10,0.584,0,745.13,170.10,5.7573,7.0836
1070,73,733.72,139.48,773.82,200.30,0.450,0,753.77,200.30,3.5888,7.6140
1071,14,152.40,150.99,189.37,234.39,0.792,0,170.88,234.39,-3.8403,1.2321
1071,27,716.18,103.40,735.42,167.66,0.766,0,725.80,167.66,5.6648,6.6848
1071,25,252.98,214.91,307.73,325.45,0.765,0,280.36,325.45,-3.9017,4.4945
1071,62,372.46,272.00,450.54,422.26,0.601,0,411.50,422.26,-3.8652,6.4357
1071,71,735.42,115.26,753.90,170.51,0.564,0,744.66,170.51,5.7122,7.0817
1071,73,734.61,141.04,773.41,199.97,0.336,0,754.01,199.97,3.6124,7.6143
1072,14,152.39,150.95,189.34,234.36,0.800,0,170.87,234.36,-3.8402,1.2310
1072,27,716.22,103.43,735.39,167.50,0.766,0,725.80,167.50,5.6798,6.6816
1072,25,252.90,214.93,307.73,325.65,0.768,0,280.32,325.65,-3.9036,4.4974
1072,62,363.41,274.16,447.90,436.88,0.709,0,405.65,436.88,-3.9807,6.5019
1072,71,735.39,115.23,754.01,170.50,0.553,0,744.70,170.50,5.7130,7.0823
1072,73,733.70,139.55,773.36,200.11,0.308,0,753.53,200.11,3.5973,7.6085
1073,14,152.39,150.89,189.35,234.33,0.803,0,170.87,234.33,-3.8398,1.2299
1073,27,716.28,103.45,735.42,167.48,0.766,0,725.85,167.48,5.6824,6.6822
1073,25,252.94,214.92,307.70,325.46,0.760,0,280.32,325.46,-3.9020,4.4943
1073,71,735.17,115.23,753.98,170.55,0.482,0,744.57,170.55,5.7068,7.0808
1073,67,733.11,115.11,755.59,199.82,0.312,0,744.35,199.82,3.4954,7.4686
1073,74,182.14,202.81,237.08,286.63,0.333,0,209.61,286.63,-4.0555,3.1650
1074,14,152.41,150.84,189.40,234.41,0.798,0,170.90,234.41,-3.8404,1.2332
1074,27,716.36,103.46,735.48,167.52,0.766,0,725.92,167.52,5.6803,6.6842
1074,25,252.92,214.92,307.71,325.49,0.753,0,280.31,325.49,-3.9023,4.4948
1074,71,734.88,115.49,755.22,176.09,0.356,0,745.05,176.09,5.2232,7.1761
1074,67,733.16,114.96,755.60,200.07,0.421,0,744.38,200.07,3.4803,7.4718
1074,74,183.11,202.28,238.00,286.45,0.336,0,210.56,286.45,-4.0471,3.1692
1074,62,350.13,272.56,432.29,428.39,0.451,0,391.21,428.39,-3.9995,6.3585
1075,14,152.38,150.81,189.48,234.70,0.762,0,170.93,234.70,-3.8437,1.2448
1075,27,716.32,103.48,735.46,167.62,0.762,0,725.89,167.62,5.6700,6.6856
1075,25,252.85,214.91,307.93,326.11,0.758,0,280.39,326.11,-3.9068,4.5052
1075,67,733.25,114.96,755.58,199.96,0.505,0,744.41,199.96,3.4876,7.4710
1075,74,184.04,201.97,238.68,286.27,0.374,0,211.36,286.27,-4.0397,3.1720
1075,62,335.03,269.24,416.30,423.20,0.621,0,375.67,423.20,-4.0436,6.2278
1076,14,152.35,150.80,189.51,234.91,0.756,0,170.93,234.91,-3.8462,1.2528
1076,27,716.33,103.47,735.49,167.64,0.761,0,725.91,167.64,5.6687,6.6864
1076,25,252.64,214.91,307.95,326.70,0.777,0,280.29,326.70,-3.9122,4.5137
1076,67,733.37,114.83,755.58,199.72,0.361,0,744.47,199.72,3.5031,7.4694
1076,74,184.85,202.46,238.87,286.30,0.389,0,211.86,286.30,-4.0364,3.1771
1076,62,321.92,264.38,412.33,439.40,0.678,0,367.12,439.40,-4.1729,6.2970
1076,71,735.16,115.74,755.33,176.34,0.332,0,745.24,176.34,5.2050,7.1832
1077,14,152.34,150.78,189.51,234.99,0.782,0,170.92,234.99,-3.8471,1.2557
1077,27,716.32,103.47,735.48,167.66,0.768,0,725.90,167.66,5.6664,6.6866
1077,25,252.55,214.95,307.88,326.91,0.786,0,280.22,326.91,-3.9144,4.5165
1077,67,733.52,114.82,755.73,199.85,0.471,0,744.63,199.85,3.4975,7.4729
1077,74,186.67,203.03,240.14,286.47,0.386,0,213.40,286.47,-4.0266,3.1944
1077,62,311.16,262.65,402.93,443.64,0.703,0,357.05,443.64,-4.2407,6.2697
1077,71,736.13,115.69,755.54,174.10,0.315,0,745.83,174.10,5.4070,7.1597
1078,14,152.30,150.75,189.52,235.18,0.774,0,170.91,235.18,-3.8494,1.2626
1078,27,716.29,103.47,735.45,167.66,0.764,0,725.87,167.66,5.6662,6.6860
1078,25,252.54,215.00,308.53,328.06,0.659,0,280.53,328.06,-3.9216,4.5370
1078,67,733.56,114.92,755.93,200.34,0.526,0,744.74,200.34,3.4689,7.4800
1078,74,187.99,203.57,240.89,286.37,0.333,0,214.44,286.37,-4.0182,3.2013
1078,62,302.66,261.36,395.46,447.99,0.778,0,349.06,447.99,-4.2981,6.2555
1078,71,736.39,115.65,755.69,173.81,0.312,0,746.04,173.81,5.4364,7.1588
1079,14,152.32,150.76,189.50,235.15,0.777,0,170.91,235.15,-3.8491,1.2617
1079,27,716.19,103.49,735.33,167.61,0.764,0,725.76,167.61,5.6691,6.6830
1079,25,253.17,214.78,307.75,324.41,0.649,0,280.46,324.41,-3.8926,4.4788
1079,67,733.52,115.02,756.01,200.59,0.572,0,744.76,200.59,3.4540,7.4830
1079,74,189.62,203.45,242.63,286.24,0.387,0,216.12,286.24,-4.0049,3.2128
1079,62,297.01,259.41,391.15,449.46,0.596,0,344.08,449.46,-4.3275,6.2381
1080,14,152.30,150.78,189.49,235.28,0.773,0,170.89,235.28,-3.8508,1.2663
1080,27,716.19,103.50,735.33,167.60,0.767,0,725.76,167.60,5.6699,6.6827
1080,25,253.02,214.69,305.52,319.89,0.721,0,279.27,319.89,-3.8628,4.3960
1080,67,733.40,115.12,756.04,200.76,0.579,0,744.72,200.76,3.4425,7.4843
1080,74,189.47,203.19,242.89,287.13,0.464,0,216.18,287.13,-4.0123,3.2337
1080,62,290.13,258.56,385.58,449.30,0.425,0,337.86,449.30,-4.3546,6.2022
1081,14,152.33,150.75,189.50,235.25,0.786,0,170.92,235.25,-3.8502,1.2652
1081,27,716.13,103.54,735.30,167.57,0.777,0,725.72,167.57,5.6720,6.6814
1081,25,253.59,214.68,303.51,314.05,0.803,0,278.55,314.05,-3.8175,4.2918
1081,67,733.34,115.23,755.98,200.34,0.487,0,744.66,200.34,3.4679,7.4788
1081,74,189.98,203.02,243.75,287.80,0.433,0,216.86,287.80,-4.0133,3.2550
1081,62,277.82,258.22,372.39,449.45,0.333,0,325.11,449.45,-4.4123,6.1321
1081,71,735.58,115.68,754.79,172.62,0.406,0,745.19,172.62,5.5286,7.1251
1082,14,152.39,150.75,189.48,235.08,0.788,0,170.94,235.08,-3.8480,1.2590
1082,27,716.19,103.57,735.52,167.65,0.774,0,725.86,167.65,5.6666,6.6856
1082,25,256.11,214.86,300.85,301.81,0.820,0,278.48,301.81,-3.7063,4.0710
1082,67,733.29,115.28,756.00,200.20,0.541,0,744.65,200.20,3.4761,7.4771
1082,74,189.97,202.95,243.17,287.24,0.448,0,216.57,287.24,-4.0104,3.2396
1082,62,265.96,257.89,359.77,448.68,0.566,0,312.86,448.68,-4.4635,6.0581
1082,71,735.56,115.69,754.77,171.68,0.397,0,745.16,171.68,5.6124,7.1099
1083,14,152.43,150.75,189.47,234.97,0.789,0,170.95,234.97,-3.8466,1.2551
1083,27,715.93,103.61,735.41,167.64,0.773,0,725.67,167.64,5.6644,6.6819
1083,25,257.17,214.65,299.84,295.60,0.803,0,278.50,295.60,-3.6456,3.9517
1083,67,733.18,115.39,755.97,200.21,0.564,0,744.58,200.21,3.4746,7.4761
1083,74,190.54,202.89,243.31,286.69,0.462,0,216.92,286.69,-4.0031,3.2302
1083,62,257.34,257.91,350.61,449.44,0.495,0,303.98,449.44,-4.5064,6.0144
1083,71,735.19,115.70,754.73,171.72,0.409,0,744.96,171.72,5.6061,7.1067
1084,14,152.47,150.75,189.51,234.96,0.779,0,170.99,234.96,-3.8461,1.2549
1084,27,715.77,103.65,735.62,167.66,0.772,0,725.70,167.66,5.6626,6.6829
1084,25,257.43,214.76,299.62,292.86,0.749,0,278.52,292.86,-3.6178,3.8975
1084,67,733.15,115.45,756.03,200.19,0.514,0,744.59,200.19,3.4760,7.4761
1084,74,191.54,202.92,244.96,287.54,0.478,0,218.25,287.54,-4.0009,3.2611
1084,62,249.75,256.50,342.71,449.37,0.732,0,296.23,449.37,-4.5406,5.9708
1084,71,735.21,115.72,755.00,171.79,0.448,0,745.11,171.79,5.6016,7.1106
1085,14,152.44,150.73,189.53,235.08,0.779,0,170.98,235.08,-3.8476,1.2597
1085,27,715.52,103.71,735.72,167.76,0.778,0,725.62,167.76,5.6527,6.6833
1085,25,262.14,214.85,295.36,271.34,0.456,0,278.75,271.34,-3.3774,3.4289
1085,67,733.06,115.43,756.04,200.16,0.550,0,744.55,200.16,3.4774,7.4752
1085,74,193.18,202.61,248.17,288.98,0.485,0,220.67,288.98,-3.9963,3.3148
1085,62,250.07,252.34,345.15,448.12,0.550,0,297.61,448.12,-4.5292,5.9689
1085,71,735.07,115.73,755.14,172.01,0.422,0,745.10,172.01,5.5818,7.1140
1086,14,152.45,150.73,189.52,235.06,0.782,0,170.98,235.06,-3.8474,1.2588
1086,27,715.17,103.73,735.60,167.76,0.776,0,725.39,167.76,5.6481,6.6792
1086,67,733.02,115.46,756.05,200.04,0.493,0,744.54,200.04,3.4843,7.4737
1086,74,192.86,202.35,248.82,290.00,0.526,0,220.84,290.00,-4.0040,3.3391
1086,71,735.03,115.72,755.26,172.00,0.471,0,745.14,172.00,5.5838,7.1145
1087,14,152.44,150.75,189.51,235.11,0.780,0,170.98,235.11,-3.8481,1.2607
1087,27,714.86,103.73,735.46,167.74,0.778,0,725.16,167.74,5.6468,6.6744
1087,67,733.03,115.45,756.11,199.97,0.449,0,744.57,199.97,3.4890,7.4735
1087,71,734.91,115.64,755.81,173.77,0.501,0,745.36,173.77,5.4292,7.1461
1087,76,255.02,215.03,309.53,301.12,0.521,0,282.28,301.12,-3.6734,4.0898
1087,62,232.38,249.19,329.16,448.84,0.745,0,280.77,448.84,-4.6072,5.8808
1088,14,152.46,150.76,189.51,235.13,0.782,0,170.98,235.13,-3.8482,1.2615
1088,27,715.05,103.73,735.66,167.68,0.782,0,725.35,167.68,5.6556,6.6768
1088,67,733.01,115.39,756.15,199.98,0.445,0,744.58,199.98,3.4889,7.4736
1088,71,735.28,115.69,755.77,172.69,0.460,0,745.53,172.69,5.5274,7.1324
1088,76,258.10,215.08,312.59,301.54,0.670,0,285.34,301.54,-3.6561,4.1234
1088,62,221.01,252.96,314.39,448.70,0.785,0,267.70,448.70,-4.6647,5.8072
1089,14,152.42,150.78,189.50,235.32,0.774,0,170.96,235.32,-3.8507,1.2685
1089,27,715.22,103.64,735.72,167.58,0.774,0,725.47,167.58,5.6668,6.6770
1089,67,733.03,115.36,756.23,200.04,0.415,0,744.63,200.04,3.4860,7.4750
1089,71,735.57,115.68,755.82,172.09,0.459,0,745.70,172.09,5.5841,7.1259
1089,76,251.69,214.59,316.64,318.51,0.654,0,284.17,318.51,-3.8193,4.4119
1089,62,210.97,244.74,306.32,448.51,0.871,0,258.64,448.51,-4.7042,5.7554
1090,14,152.38,150.77,189.55,235.60,0.768,0,170.97,235.60,-3.8539,1.2790
1090,27,715.29,103.58,735.63,167.49,0.766,0,725.46,167.49,5.6752,6.6750
1090,67,733.04,115.38,756.25,200.00,0.387,0,744.65,200.00,3.4886,7.4749
1090,71,735.69,115.69,755.85,171.94,0.494,0,745.77,171.94,5.5987,7.1249
1090,76,248.36,214.69,314.53,321.25,0.753,0,281.44,321.25,-3.8601,4.4353
1090,62,204.61,238.02,301.74,448.70,0.869,0,253.17,448.70,-4.7292,5.7267
1091,14,152.34,150.76,189.51,235.67,0.776,0,170.93,235.67,-3.8551,1.2814
1091,27,715.51,103.58,735.85,167.61,0.763,0,725.68,167.61,5.6677,6.6815
1091,67,733.00,115.41,756.24,199.98,0.447,0,744.62,199.98,3.4893,7.4743
1091,71,735.43,115.69,755.69,172.16,0.464,0,745.56,172.16,5.5758,7.1246
1091,76,245.77,214.75,313.74,325.06,0.676,0,279.76,325.06,-3.9024,4.4837
1091,62,199.08,233.37,297.11,448.47,0.863,0,248.10,448.47,-4.7508,5.6967
1092,14,152.27,150.71,189.50,235.89,0.765,0,170.89,235.89,-3.8580,1.2892
1092,27,715.69,103.51,736.08,167.71,0.760,0,725.89,167.71,5.6615,6.6873
1092,67,732.97,115.42,756.26,199.93,0.446,0,744.62,199.93,3.4921,7.4737
1092,71,735.30,115.73,755.61,172.24,0.492,0,745.45,172.24,5.5672,7.1238
1092,76,245.46,214.75,313.43,326.09,0.647,0,279.44,326.09,-3.9127,4.4976
1092,62,193.92,230.29,292.67,448.38,0.866,0,243.29,448.38,-4.7718,5.6694
1093,14,152.22,150.72,189.47,236.04,0.759,0,170.85,236.04,-3.8601,1.2943
1093,27,716.01,103.37,736.75,167.86,0.762,0,726.38,167.86,5.6559,6.6994
1093,67,732.94,115.31,756.29,199.86,0.414,0,744.61,199.86,3.4964,7.4729
1093,71,735.11,115.75,755.55,172.42,0.498,0,745.33,172.42,5.5481,7.1246
1093,76,245.46,214.41,313.61,327.25,0.660,0,279.53,327.25,-3.9214,4.5165
1093,62,191.05,229.42,290.15,448.37,0.879,0,240.60,448.37,-4.7837,5.6544
1094,14,152.14,150.68,189.44,236.22,0.754,0,170.79,236.22,-3.8628,1.3008
1094,27,715.79,103.36,736.57,167.89,0.760,0,726.18,167.89,5.6497,6.6963
1094,67,732.96,115.33,756.40,200.02,0.468,0,744.68,200.02,3.4874,7.4756
1094,71,735.27,115.73,755.65,172.11,0.446,0,745.46,172.11,5.5785,7.1219
1094,76,246.61,214.53,312.07,323.92,0.703,0,279.34,323.92,-3.8958,4.4622
1094,62,187.35,230.67,285.94,448.55,0.848,0,236.64,448.55,-4.8019,5.6340
1095,14,151.77,150.98,189.02,236.57,0.741,0,170.39,236.57,-3.8704,1.3097
1095,27,715.63,103.44,736.22,167.72,0.767,0,725.93,167.72,5.6614,6.6883
1095,67,734.87,116.18,758.69,199.83,0.381,0,746.78,199.83,3.5267,7.5048
1095,71,735.60,115.84,755.99,171.62,0.470,0,745.80,171.62,5.6288,7.1202
1095,76,248.23,214.66,310.31,319.05,0.787,0,279.27,319.05,-3.8557,4.3820
1095,62,183.29,229.24,282.40,448.47,0.851,0,232.85,448.47,-4.8184,5.6124
1096,14,151.65,151.11,188.72,236.37,0.753,0,170.19,236.37,-3.8699,1.3000
1096,27,715.57,103.46,736.06,167.70,0.766,0,725.81,167.70,5.6613,6.6858
1096,67,734.53,116.45,758.56,199.70,0.365,0,746.55,199.70,3.5319,7.4999
1096,71,735.60,115.87,756.30,172.09,0.490,0,745.95,172.09,5.5886,7.1304
1096,76,247.01,214.53,309.34,319.71,0.743,0,278.18,319.71,-3.8683,4.3843
1096,62,182.73,241.94,277.29,448.48,0.898,0,230.01,448.48,-4.8309,5.5968
1097,14,151.86,150.85,188.64,235.32,0.788,0,170.25,235.32,-3.8570,1.2609
1097,27,715.58,103.47,735.98,167.71,0.767,0,725.78,167.71,5.6597,6.6853
1097,67,734.12,116.52,758.36,199.64,0.374,0,746.24,199.64,3.5314,7.4948
1097,71,735.57,115.90,756.33,171.96,0.464,0,745.95,171.96,5.5999,7.1284
1097,76,246.68,214.47,309.35,320.74,0.734,0,278.02,320.74,-3.8780,4.4002
1097,62,179.47,244.24,274.12,448.69,0.871,0,226.79,448.69,-4.8459,5.5808
1098,14,151.96,150.73,188.61,234.71,0.794,0,170.29,234.71,-3.8496,1.2382
1098,27,715.59,103.49,735.89,167.69,0.770,0,725.74,167.69,5.6611,6.6842
1098,67,733.89,116.56,758.31,199.61,0.367,0,746.10,199.61,3.5315,7.4923
1098,71,735.50,115.93,756.34,171.86,0.490,0,745.92,171.86,5.6090,7.1262
1098,76,246.55,214.44,309.37,321.54,0.726,0,277.96,321.54,-3.8850,4.4128
1098,62,176.83,248.09,271.19,448.83,0.855,0,224.01,448.83,-4.8587,5.5666
1099,14,151.92,150.81,188.47,234.47,0.796,0,170.20,234.47,-3.8476,1.2281
1099,27,715.57,103.51,735.77,167.67,0.772,0,725.67,167.67,5.6614,6.6826
1099,67,734.40,116.74,759.20,199.66,0.391,0,746.80,199.66,3.5372,7.5034
1099,71,735.40,115.92,756.32,171.68,0.529,0,745.86,171.68,5.6241,7.1223
1099,76,247.56,214.45,309.96,321.67,0.723,0,278.76,321.67,-3.8809,4.4212
1099,62,173.60,250.59,268.57,448.74,0.870,0,221.09,448.74,-4.8713,5.5498
1100,14,151.94,150.93,188.32,234.12,0.809,0,170.13,234.12,-3.8440,1.2138
1100,27,715.58,103.52,735.70,167.67,0.769,0,725.64,167.67,5.6608,6.6821
1100,67,735.20,116.97,760.56,199.71,0.398,0,747.88,199.71,3.5486,7.5199
1100,71,735.44,115.95,756.46,171.51,0.551,0,745.95,171.51,5.6410,7.1213
1100,76,248.21,214.45,310.29,322.04,0.720,0,279.25,322.04,-3.8809,4.4311
1100,62,169.48,251.23,265.93,448.25,0.897,0,217.70,448.25,-4.8845,5.5269
1101,14,152.44,150.79,187.74,230.94,0.754,0,170.09,230.94,-3.8061,1.0895
1101,27,715.63,103.52,735.71,167.70,0.769,0,725.67,167.70,5.6589,6.6831
1101,67,735.42,117.10,761.33,199.73,0.373,0,748.37,199.73,3.5540,7.5276
1101,71,735.53,115.99,756.57,171.17,0.563,0,746.05,171.17,5.6734,7.1177
1101,76,248.69,214.48,310.09,321.68,0.728,0,279.39,321.68,-3.8769,4.4262
1101,62,160.05,240.52,263.50,448.65,0.873,0,211.77,448.65,-4.9121,5.4977
1102,14,152.85,150.79,187.62,228.98,0.667,0,170.23,228.98,-3.7807,1.0131
1102,27,715.45,103.36,735.58,167.81,0.761,0,725.51,167.81,5.6455,6.6825
1102,71,735.65,115.98,756.89,171.37,0.649,0,746.27,171.37,5.6587,7.1248
1102,76,248.30,214.58,311.27,325.95,0.700,0,279.78,325.95,-3.9094,4.4979
1102,62,153.05,236.59,259.65,448.36,0.919,0,206.35,448.36,-4.9351,5.4652
1102,73,735.66,141.25,774.52,199.85,0.344,0,755.09,199.85,3.6342,7.6291
1103,14,153.68,150.58,186.90,223.92,0.709,0,170.29,223.92,-3.7156,0.8044
1103,27,715.38,103.31,735.52,167.85,0.759,0,725.45,167.85,5.6414,6.6820
1103,71,735.53,115.99,756.91,171.56,0.640,0,746.22,171.56,5.6407,7.1270
1103,76,248.42,214.60,311.42,327.37,0.731,0,279.92,327.37,-3.9199,4.5214
1103,62,145.17,225.13,255.36,444.13,0.923,0,200.26,444.13,-4.9482,5.3935
1103,77,187.76,203.15,231.04,271.52,0.485,0,209.40,271.52,-3.9179,2.7901
1103,73,735.20,141.57,774.46,199.95,0.317,0,754.83,199.95,3.6245,7.6263
1104,14,153.54,150.45,187.04,223.47,0.699,0,170.29,223.47,-3.7096,0.7851
1104,27,715.38,103.28,735.51,167.86,0.761,0,725.45,167.86,5.6399,6.6823
1104,71,735.60,115.96,757.09,171.59,0.658,0,746.35,171.59,5.6406,7.1296
1104,76,248.74,214.61,311.27,327.82,0.723,0,280.01,327.82,-3.9230,4.5291
1104,62,138.81,223.28,247.56,440.14,0.895,0,193.19,440.14,-4.9669,5.3170
1104,77,186.45,203.46,229.73,271.86,0.454,0,208.09,271.86,-3.9313,2.7871
1104,73,735.37,141.54,774.75,199.90,0.327,0,755.06,199.90,3.6304,7.6293
1105,14,152.56,150.33,187.65,226.55,0.598,0,170.11,226.55,-3.7513,0.9123
1105,27,715.40,103.21,735.50,167.77,0.762,0,725.45,167.77,5.6488,6.6805
